,COUNTER_MEMS,INTERPOLATED_MEMS,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY,MAGZ,img,round
192,12,0,0.471771,0.367859,-0.627258,0.498657,0.943963,-0.270052,-0.050299,-32.49202,-8.404697,75.172836,Car race 3,0
193,13,0,0.471707,0.36792,-0.627319,0.498596,0.943963,-0.279819,-0.055183,-32.421867,-8.394471,75.323326,Car race 3,0
194,14,0,0.471564,0.368042,-0.627258,0.498718,0.943963,-0.279819,-0.055183,-32.365047,-8.386189,75.445229,Car race 3,0
195,15,0,0.471454,0.368225,-0.627136,0.49884,0.938591,-0.283238,-0.056159,-32.302357,-8.267813,75.307304,Car race 3,0
196,16,0,0.471375,0.368347,-0.627075,0.498901,0.938591,-0.283238,-0.056159,-32.251575,-8.171928,75.19558,Car race 3,0
197,17,0,0.471395,0.368591,-0.627014,0.498779,0.952753,-0.283238,-0.056159,-32.20211,-8.202595,75.296753,Car race 3,0
198,18,0,0.471425,0.368469,-0.627014,0.49884,0.952753,-0.283238,-0.056159,-32.162041,-8.227435,75.378708,Car race 3,0
199,19,0,0.471638,0.368652,-0.626892,0.498657,0.952753,-0.283238,-0.056159,-32.307919,-8.164223,75.395081,Car race 3,0
200,20,0,0.471526,0.368713,-0.626892,0.498718,0.944451,-0.263704,-0.049322,-32.477749,-8.106354,75.396683,Car race 3,0
201,21,0,0.471526,0.368713,-0.626892,0.498718,0.944451,-0.263704,-0.049322,-32.495308,-8.17948,75.502983,Car race 3,0
202,22,0,0.471817,0.368652,-0.626709,0.498718,0.936149,-0.273471,-0.061531,-32.681202,-8.105379,75.392418,Car race 3,0
203,23,0,0.47201,0.36853,-0.626587,0.498779,0.936149,-0.273471,-0.061531,-32.636772,-8.060357,75.392853,Car race 3,0
204,24,0,0.472363,0.368347,-0.626526,0.498657,0.948358,-0.283238,-0.050787,-32.617451,-8.140555,75.326546,Car race 3,0
205,25,0,0.472634,0.368164,-0.626526,0.498535,0.948358,-0.283238,-0.050787,-32.640137,-7.877183,75.469505,Car race 3,0
206,26,0,0.472649,0.368103,-0.626648,0.498413,0.937126,-0.260774,-0.048834,-32.660179,-7.998852,75.481964,Car race 3,0
207,27,0,0.472649,0.368103,-0.626648,0.498413,0.937126,-0.260774,-0.048834,-32.633076,-8.020737,75.373726,Car race 3,0
208,28,0,0.472665,0.368103,-0.626587,0.498474,0.948846,-0.271518,-0.052252,-32.656124,-7.993464,75.402718,Car race 3,0
209,29,0,0.472665,0.368103,-0.626587,0.498474,0.948846,-0.271518,-0.052252,-32.674793,-7.971372,75.426201,Car race 3,0
210,30,0,0.472634,0.368164,-0.626526,0.498535,0.939079,-0.269564,-0.051764,-32.60825,-8.025145,75.330223,Car race 3,0
211,31,0,0.47252,0.368103,-0.626648,0.498535,0.939079,-0.269564,-0.051764,-32.554348,-8.068701,75.25248,Car race 3,0
212,0,0,0.472456,0.368103,-0.626648,0.498596,0.945428,-0.272983,-0.055671,-32.472355,-8.010648,75.312843,Car race 3,0
213,1,0,0.472425,0.368225,-0.626648,0.498535,0.945428,-0.272983,-0.055671,-32.405941,-7.963624,75.361732,Car race 3,0
214,2,0,0.472473,0.368164,-0.626648,0.498535,0.949335,-0.281284,-0.054206,-32.622147,-8.045536,75.48967,Car race 3,0
215,3,0,0.472486,0.367981,-0.626648,0.498657,0.949335,-0.281284,-0.054206,-32.797272,-8.111884,75.5933,Car race 3,0
216,4,0,0.472707,0.367676,-0.626709,0.498596,0.935173,-0.273959,-0.047857,-32.627457,-8.057293,75.713905,Car race 3,0
217,5,0,0.472738,0.367615,-0.62677,0.498535,0.945428,-0.286656,-0.062996,-32.581573,-8.026407,75.728264,Car race 3,0
218,6,0,0.47285,0.367554,-0.62677,0.498474,0.933219,-0.271029,-0.066414,-32.587742,-7.938056,75.749893,Car race 3,0
219,7,0,0.472853,0.367676,-0.626648,0.498535,0.933219,-0.271029,-0.066414,-32.692738,-7.883159,75.867416,Car race 3,0
220,8,0,0.472839,0.367798,-0.626587,0.498535,0.952265,-0.280796,-0.065926,-32.837784,-7.835359,75.627609,Car race 3,0
221,9,0,0.472888,0.367859,-0.626465,0.498596,0.952265,-0.280796,-0.065926,-32.85527,-7.863307,75.700027,Car race 3,0
222,10,0,0.472906,0.367981,-0.626526,0.498413,0.937614,-0.270541,-0.055183,-32.712769,-7.795946,75.807022,Car race 3,0
223,11,0,0.473037,0.368103,-0.626404,0.498352,0.937614,-0.270541,-0.055183,-32.597343,-7.741383,75.893684,Car race 3,0
224,12,0,0.47326,0.36792,-0.626343,0.498352,0.942986,-0.281773,-0.057136,-32.537182,-7.867187,76.01722,Car race 3,0
225,13,0,0.4735,0.367798,-0.626282,0.498291,0.942986,-0.281773,-0.057136,-32.738449,-8.052422,76.117279,Car race 3,0
226,14,0,0.473324,0.36792,-0.626343,0.498291,0.936149,-0.279819,-0.062508,-32.714813,-8.289127,76.106667,Car race 3,0
227,15,0,0.473692,0.367737,-0.626221,0.49823,0.949335,-0.282749,-0.055671,-32.515663,-8.31586,76.098068,Car race 3,0
228,16,0,0.473804,0.367676,-0.626221,0.498169,0.935661,-0.275424,-0.047857,-32.734356,-8.345847,76.18277,Car race 3,0
229,17,0,0.47406,0.367615,-0.62616,0.498047,0.935661,-0.275424,-0.047857,-32.844826,-8.340136,76.164711,Car race 3,0
230,18,0,0.474107,0.367554,-0.62616,0.498047,0.948846,-0.276889,-0.057136,-32.620975,-8.212176,75.995079,Car race 3,0
231,19,0,0.474188,0.367615,-0.62616,0.497925,0.948846,-0.276889,-0.057136,-32.439659,-8.10853,75.857681,Car race 3,0
232,20,0,0.474158,0.367737,-0.62616,0.497864,0.9508,-0.271518,-0.055671,-32.561123,-8.057909,75.793053,Car race 3,0
233,21,0,0.474001,0.367981,-0.626038,0.497986,0.9508,-0.271518,-0.055671,-32.659508,-8.016907,75.740707,Car race 3,0
234,22,0,0.473873,0.368042,-0.626099,0.497986,0.936638,-0.274936,-0.059578,-32.654202,-8.200361,75.723305,Car race 3,0
235,23,0,0.474001,0.367981,-0.626038,0.497986,0.936638,-0.274936,-0.059578,-32.739902,-8.333959,75.544212,Car race 3,0
236,24,0,0.473826,0.368164,-0.62616,0.497864,0.936638,-0.274936,-0.059578,-33.034321,-8.392174,75.515808,Car race 3,0
237,25,0,0.473698,0.368225,-0.626221,0.497864,0.943963,-0.278354,-0.057136,-33.062801,-8.40266,75.591141,Car race 3,0
238,26,0,0.473619,0.368347,-0.62616,0.497925,0.943963,-0.278354,-0.057136,-33.16087,-8.246155,75.622154,Car race 3,0
239,27,0,0.473572,0.368347,-0.626099,0.498047,0.939079,-0.274936,-0.052741,-33.130302,-8.059385,75.612282,Car race 3,0
240,28,0,0.473553,0.368164,-0.626221,0.498047,0.939079,-0.274936,-0.052741,-33.187214,-8.124769,75.569283,Car race 3,0
241,29,0,0.473536,0.368103,-0.626221,0.498108,0.948358,-0.266634,-0.061043,-32.97831,-8.116063,75.551117,Car race 3,0
242,30,0,0.473681,0.368103,-0.62616,0.498047,0.948358,-0.266634,-0.061043,-32.749096,-8.049011,75.521408,Car race 3,0
243,31,0,0.473474,0.368286,-0.62616,0.498108,0.943475,-0.277378,-0.066414,-32.796768,-8.083033,75.580673,Car race 3,0
244,0,0,0.473348,0.368408,-0.626038,0.498291,0.943475,-0.277378,-0.066414,-32.745384,-8.14059,75.613678,Car race 3,0
245,1,0,0.47322,0.368469,-0.626099,0.498291,0.942498,-0.277378,-0.065926,-32.71376,-8.173878,75.647079,Car race 3,0
246,2,0,0.473318,0.368591,-0.626099,0.498108,0.942498,-0.277378,-0.065926,-32.688145,-8.200841,75.674133,Car race 3,0
247,3,0,0.473175,0.368774,-0.626099,0.498108,0.940544,-0.273959,-0.062019,-32.899063,-8.331015,75.722717,Car race 3,0
248,4,0,0.473146,0.368958,-0.625916,0.49823,0.940544,-0.273959,-0.062019,-33.069908,-8.436455,75.762062,Car race 3,0
249,5,0,0.473179,0.369019,-0.625854,0.49823,0.942498,-0.272983,-0.057624,-33.184959,-8.290195,76.047272,Car race 3,0
250,6,0,0.473293,0.369141,-0.625793,0.498108,0.942498,-0.272983,-0.057624,-33.293152,-7.946725,76.188293,Car race 3,0
251,7,0,0.47368,0.369141,-0.625549,0.498047,0.934684,-0.285191,-0.049811,-33.155785,-7.930181,76.422516,Car race 3,0
252,8,0,0.473872,0.369141,-0.625549,0.497864,0.934684,-0.285191,-0.049811,-33.044518,-7.91678,76.612236,Car race 3,0
253,9,0,0.474017,0.369141,-0.625488,0.497803,0.94201,-0.273959,-0.049811,-32.941059,-7.839258,76.307579,Car race 3,0
254,10,0,0.473905,0.369202,-0.625488,0.497864,0.94201,-0.273959,-0.049811,-32.768925,-7.628132,76.250809,Car race 3,0
255,11,0,0.474273,0.36908,-0.625427,0.497681,0.94201,-0.273959,-0.049811,-32.674496,-7.337121,76.129822,Car race 3,0
256,12,0,0.474337,0.36908,-0.625427,0.49762,0.948846,-0.275424,-0.057136,-32.578011,-7.359734,76.128487,Car race 3,0
257,13,0,0.474242,0.369263,-0.625488,0.497498,0.948846,-0.275424,-0.057136,-32.599854,-7.478052,76.127411,Car race 3,0
258,14,0,0.474228,0.369446,-0.625488,0.497375,0.941033,-0.271029,-0.060554,-32.610882,-7.360555,76.103203,Car race 3,0
259,15,0,0.474021,0.369629,-0.625488,0.497437,0.941033,-0.271029,-0.060554,-32.589813,-7.355383,76.128593,Car race 3,0
260,16,0,0.473926,0.369812,-0.625549,0.497314,0.938103,-0.271029,-0.060066,-32.78775,-7.454527,76.080826,Car race 3,0
261,17,0,0.473894,0.369934,-0.625549,0.497253,0.938103,-0.271029,-0.060066,-32.888077,-7.594833,75.98214,Car race 3,0
262,18,0,0.473718,0.370056,-0.62561,0.497253,0.954706,-0.274936,-0.066903,-33.007675,-7.611815,75.968864,Car race 3,0
263,19,0,0.473944,0.369995,-0.625427,0.497314,0.937126,-0.276401,-0.057136,-32.882885,-7.53557,75.803116,Car race 3,0
264,20,0,0.473973,0.36969,-0.625488,0.497437,0.935661,-0.265657,-0.061531,-32.731804,-7.557145,75.918854,Car race 3,0
265,21,0,0.473808,0.369324,-0.625732,0.497559,0.935661,-0.265657,-0.061531,-32.624428,-7.634621,76.207603,Car race 3,0
266,22,0,0.473597,0.369202,-0.625916,0.49762,0.941033,-0.281773,-0.060554,-32.637451,-7.764043,76.224831,Car race 3,0
267,23,0,0.473388,0.369202,-0.625977,0.497742,0.941033,-0.281773,-0.060554,-32.633003,-8.138875,76.118774,Car race 3,0
268,24,0,0.473405,0.369202,-0.625916,0.497803,0.948358,-0.264192,-0.056648,-32.679398,-8.442489,75.949539,Car race 3,0
269,25,0,0.473357,0.369202,-0.625854,0.497925,0.948358,-0.264192,-0.056648,-32.656979,-8.388415,75.827461,Car race 3,0
270,26,0,0.473248,0.369507,-0.625854,0.497803,0.951776,-0.282749,-0.062508,-32.572155,-8.061283,75.77858,Car race 3,0
271,27,0,0.473299,0.369812,-0.625732,0.497681,0.951776,-0.282749,-0.062508,-32.738445,-8.126307,75.915649,Car race 3,0
272,28,0,0.473169,0.36969,-0.625854,0.497742,0.937126,-0.291051,-0.056648,-32.756474,-8.395641,75.726677,Car race 3,0
273,29,0,0.473541,0.369873,-0.62561,0.497559,0.937126,-0.291051,-0.056648,-32.834412,-8.232136,75.556938,Car race 3,0
274,30,0,0.473572,0.369812,-0.625671,0.497498,0.924918,-0.279331,-0.060554,-33.002541,-8.413031,75.592789,Car race 3,0
275,31,0,0.47362,0.369812,-0.625732,0.497375,0.924918,-0.279331,-0.060554,-33.138721,-8.292888,75.53849,Car race 3,0
276,0,0,0.473926,0.369812,-0.625549,0.497314,0.941033,-0.273959,-0.062508,-32.912365,-8.222239,75.641182,Car race 3,0
277,1,0,0.474182,0.36969,-0.625427,0.497314,0.941033,-0.273959,-0.062508,-32.729015,-8.165013,75.724358,Car race 3,0
278,2,0,0.474389,0.369507,-0.625427,0.497253,0.932731,-0.271518,-0.050787,-32.577171,-7.973661,75.67173,Car race 3,0
279,3,0,0.474564,0.369446,-0.625427,0.497131,0.932731,-0.271518,-0.050787,-32.454174,-7.818666,75.629097,Car race 3,0
280,4,0,0.474628,0.369507,-0.625488,0.496948,0.94787,-0.283238,-0.055671,-32.216213,-7.936452,75.572906,Car race 3,0
281,5,0,0.47458,0.369568,-0.625488,0.496948,0.94787,-0.283238,-0.055671,-32.218468,-8.031859,75.527382,Car race 3,0
282,6,0,0.474549,0.36969,-0.625488,0.496887,0.94787,-0.283238,-0.055671,-32.358624,-8.100806,75.702179,Car race 3,0
283,7,0,0.474454,0.369812,-0.625488,0.496887,0.941521,-0.274936,-0.057624,-32.595486,-8.126654,75.525436,Car race 3,0
284,8,0,0.474359,0.369934,-0.625488,0.496887,0.941521,-0.274936,-0.057624,-32.622345,-8.282589,75.39727,Car race 3,0
285,9,0,0.474456,0.369995,-0.625427,0.496826,0.949335,-0.272983,-0.056648,-32.494099,-8.408897,75.426788,Car race 3,0
286,10,0,0.47447,0.369873,-0.625488,0.496826,0.949335,-0.272983,-0.056648,-32.31522,-8.436207,75.6007,Car race 3,0
287,11,0,0.474454,0.369812,-0.625488,0.496887,0.938591,-0.263216,-0.065926,-32.360329,-8.348328,75.601563,Car race 3,0
288,12,0,0.474547,0.369507,-0.625549,0.496948,0.938591,-0.263216,-0.065926,-32.456867,-8.412146,75.737267,Car race 3,0
289,13,0,0.474702,0.36908,-0.625732,0.496887,0.94201,-0.291051,-0.055183,-32.418396,-8.330504,75.763855,Car race 3,0
290,14,0,0.474748,0.368896,-0.625854,0.496826,0.94201,-0.291051,-0.055183,-32.222233,-8.369375,75.620392,Car race 3,0
291,15,0,0.474764,0.368896,-0.625793,0.496887,0.94201,-0.278843,-0.067391,-32.230007,-8.450861,75.504181,Car race 3,0
292,16,0,0.474572,0.368958,-0.625854,0.496948,0.94201,-0.278843,-0.067391,-32.352974,-8.330197,75.493385,Car race 3,0
293,17,0,0.474414,0.36908,-0.625854,0.497009,0.94494,-0.276889,-0.060554,-32.549244,-8.140793,75.717979,Car race 3,0
294,18,0,0.474525,0.369019,-0.625854,0.496948,0.94494,-0.276889,-0.060554,-32.591553,-8.120708,75.733231,Car race 3,0
295,19,0,0.474558,0.369141,-0.625854,0.496826,0.934684,-0.274448,-0.062019,-32.502491,-8.181108,75.677246,Car race 3,0
296,20,0,0.474719,0.369202,-0.625793,0.496704,0.934684,-0.274448,-0.062019,-32.475349,-8.140031,75.7369,Car race 3,0
297,21,0,0.474558,0.369141,-0.625854,0.496826,0.942986,-0.280796,-0.057136,-32.366699,-8.060091,75.846893,Car race 3,0
298,22,0,0.474702,0.369141,-0.625793,0.496765,0.942986,-0.280796,-0.057136,-32.338696,-7.845341,75.80098,Car race 3,0
299,23,0,0.474925,0.369019,-0.625793,0.496643,0.94201,-0.270052,-0.065438,-32.264343,-7.966393,75.903793,Car race 3,0
300,24,0,0.474686,0.369141,-0.625854,0.496704,0.94201,-0.270052,-0.065438,-32.395782,-7.994445,75.798744,Car race 3,0
301,25,0,0.475164,0.368835,-0.625671,0.496704,0.94201,-0.270052,-0.065438,-32.487251,-8.077167,75.80365,Car race 3,0
302,26,0,0.475292,0.368774,-0.62561,0.496704,0.953241,-0.262239,-0.062508,-32.394672,-8.094172,75.724289,Car race 3,0
303,27,0,0.475497,0.368591,-0.62561,0.496643,0.953241,-0.262239,-0.062508,-32.259686,-8.092946,75.570007,Car race 3,0
304,28,0,0.475578,0.368652,-0.62561,0.496521,0.948846,-0.278354,-0.064949,-32.167011,-8.025286,75.411705,Car race 3,0
305,29,0,0.475514,0.368713,-0.625671,0.49646,0.948846,-0.278354,-0.064949,-32.211948,-8.000482,75.463478,Car race 3,0
306,30,0,0.475499,0.368835,-0.62561,0.49646,0.940056,-0.269076,-0.060066,-32.298344,-8.113724,75.672089,Car race 3,0
307,31,0,0.475355,0.368774,-0.62561,0.496643,0.940056,-0.269076,-0.060066,-32.398323,-8.130449,75.661057,Car race 3,0
308,0,0,0.475357,0.368958,-0.625549,0.496582,0.948358,-0.268587,-0.049811,-32.495975,-8.127331,75.602119,Car race 3,0
309,1,0,0.475244,0.368896,-0.625671,0.496582,0.948358,-0.268587,-0.049811,-32.758408,-8.103138,75.601051,Car race 3,0
310,2,0,0.475116,0.368958,-0.625732,0.496582,0.95373,-0.283726,-0.052252,-32.754311,-8.016875,75.583519,Car race 3,0
311,3,0,0.4751,0.368896,-0.625732,0.496643,0.95373,-0.283726,-0.052252,-32.750992,-7.947002,75.569321,Car race 2,0
312,4,0,0.475067,0.368835,-0.625793,0.496643,0.933708,-0.270052,-0.059578,-32.706635,-8.023738,75.444481,Car race 2,0
313,5,0,0.47516,0.36853,-0.625854,0.496704,0.933708,-0.270052,-0.059578,-32.670708,-8.085895,75.343361,Car race 2,0
314,6,0,0.47511,0.36853,-0.626038,0.496521,0.94201,-0.272983,-0.059089,-32.528275,-8.199574,75.483124,Car race 2,0
315,7,0,0.475048,0.368713,-0.625977,0.496521,0.94201,-0.272983,-0.059089,-32.412903,-8.291656,75.596329,Car race 2,0
316,8,0,0.474764,0.369019,-0.625916,0.496643,0.948358,-0.267122,-0.054694,-32.394451,-8.486241,75.663025,Car race 2,0
317,9,0,0.474494,0.369202,-0.625916,0.496765,0.948358,-0.267122,-0.054694,-32.212837,-8.560522,75.750389,Car race 2,0
318,10,0,0.474415,0.369385,-0.625916,0.496704,0.933708,-0.280308,-0.057136,-32.390732,-8.615689,75.971146,Car race 2,0
319,11,0,0.474384,0.369507,-0.625916,0.496643,0.94494,-0.281773,-0.067391,-32.299828,-8.468708,75.759964,Car race 2,0
320,12,0,0.47445,0.36969,-0.625854,0.496521,0.931754,-0.275424,-0.066903,-32.109528,-8.394654,75.863899,Car race 2,0
321,13,0,0.474643,0.369751,-0.625671,0.496521,0.931754,-0.275424,-0.066903,-32.253716,-8.22967,75.929764,Car race 2,0
322,14,0,0.474771,0.369751,-0.625671,0.496399,0.936149,-0.278843,-0.070321,-32.573845,-8.129366,76.069771,Car race 2,0
323,15,0,0.474835,0.369751,-0.625671,0.496338,0.936149,-0.278843,-0.070321,-32.683147,-8.164786,76.03318,Car race 2,0
324,16,0,0.475136,0.369446,-0.625671,0.496277,0.948358,-0.271518,-0.060066,-32.493347,-7.980144,75.841881,Car race 2,0
325,17,0,0.475375,0.369263,-0.625549,0.496338,0.948358,-0.271518,-0.060066,-32.322945,-7.947249,75.95359,Car race 2,0
326,18,0,0.475614,0.369141,-0.625488,0.496277,0.94494,-0.271029,-0.045904,-32.353252,-7.997272,75.937408,Car race 2,0
327,19,0,0.475709,0.369019,-0.625488,0.496277,0.94494,-0.271029,-0.045904,-32.3778,-8.171124,75.957634,Car race 2,0
328,20,0,0.475662,0.36908,-0.625488,0.496277,0.935173,-0.274936,-0.054206,-32.549351,-8.378611,75.839012,Car race 2,0
329,21,0,0.475756,0.368958,-0.625488,0.496277,0.952753,-0.287633,-0.043462,-32.778309,-8.201674,75.802933,Car race 2,0
330,22,0,0.475581,0.36908,-0.625549,0.496277,0.938103,-0.272494,-0.055671,-32.695431,-7.956689,75.717041,Car race 2,0
331,23,0,0.47539,0.369202,-0.625671,0.496216,0.938103,-0.272494,-0.055671,-32.6283,-7.758252,75.647476,Car race 2,0
332,24,0,0.475278,0.369263,-0.625671,0.496277,0.948358,-0.273471,-0.058601,-32.575588,-7.794184,75.547783,Car race 2,0
333,25,0,0.475182,0.369202,-0.625732,0.496338,0.948358,-0.273471,-0.058601,-32.532894,-7.823289,75.467041,Car race 2,0
334,26,0,0.475165,0.369202,-0.625793,0.496277,0.929801,-0.283726,-0.059578,-32.281643,-7.755198,75.534966,Car race 2,0
335,27,0,0.475085,0.369202,-0.625854,0.496277,0.929801,-0.283726,-0.059578,-32.078133,-7.700043,75.589989,Car race 2,0
336,28,0,0.475083,0.36908,-0.625977,0.496216,0.933219,-0.285679,-0.065438,-32.173286,-7.803702,75.649559,Car race 2,0
337,29,0,0.475068,0.369202,-0.625916,0.496216,0.933219,-0.285679,-0.065438,-32.250362,-7.887665,75.697807,Car race 2,0
338,30,0,0.475414,0.368652,-0.625977,0.496216,0.933219,-0.285679,-0.065438,-32.476128,-8.042342,75.586891,Car race 2,0
339,31,0,0.475411,0.368591,-0.62616,0.496033,0.943963,-0.275424,-0.051276,-32.577328,-7.940964,75.432053,Car race 2,0
340,0,0,0.4753,0.368713,-0.626221,0.495972,0.943963,-0.275424,-0.051276,-32.629303,-7.868847,75.343292,Car race 2,0
341,1,0,0.475189,0.368774,-0.626221,0.496033,0.935661,-0.276889,-0.070809,-32.571404,-7.693766,75.454735,Car race 2,0
342,2,0,0.475175,0.368896,-0.62616,0.496033,0.935661,-0.276889,-0.070809,-32.419502,-7.731951,75.590004,Car race 2,0
343,3,0,0.475047,0.368958,-0.626221,0.496033,0.936638,-0.269564,-0.059089,-32.296463,-7.76288,75.616234,Car race 2,0
344,4,0,0.475096,0.369141,-0.626221,0.49585,0.936638,-0.269564,-0.059089,-32.38847,-8.0496,75.68248,Car race 2,0
345,5,0,0.475192,0.369202,-0.62616,0.495789,0.934684,-0.277378,-0.064949,-32.579659,-8.065176,75.569481,Car race 2,0
346,6,0,0.475353,0.369202,-0.626038,0.495789,0.934684,-0.277378,-0.064949,-32.451191,-8.062792,75.636276,Car race 2,0
347,7,0,0.475417,0.369202,-0.626038,0.495728,0.947381,-0.271029,-0.051276,-32.498798,-8.110862,75.772049,Car race 2,0
348,8,0,0.475464,0.369141,-0.626038,0.495728,0.947381,-0.271029,-0.051276,-32.537361,-8.149798,75.882027,Car race 2,0
349,9,0,0.475625,0.369141,-0.625916,0.495728,0.936638,-0.272494,-0.061531,-32.368595,-8.33467,75.849442,Car race 2,0
350,10,0,0.475866,0.369141,-0.625732,0.495728,0.936638,-0.272494,-0.061531,-32.231895,-8.484416,75.823051,Car race 2,0
351,11,0,0.476135,0.368958,-0.625732,0.495605,0.936149,-0.276889,-0.058601,-32.452835,-8.505711,75.825005,Car race 2,0
352,12,0,0.476246,0.368896,-0.625732,0.495544,0.936149,-0.276889,-0.058601,-32.541798,-8.462958,75.691589,Car race 2,0
353,13,0,0.476229,0.368896,-0.625793,0.495483,0.936638,-0.273471,-0.065438,-32.455521,-8.52333,75.933517,Car race 2,0
354,14,0,0.476135,0.369019,-0.625793,0.495483,0.936638,-0.273471,-0.065438,-32.558971,-8.43723,75.989479,Car race 2,0
355,15,0,0.4762,0.369141,-0.625671,0.495483,0.946893,-0.275913,-0.042974,-32.517769,-8.329157,75.834816,Car race 2,0
356,16,0,0.476089,0.369202,-0.625671,0.495544,0.937126,-0.272983,-0.062508,-32.579391,-8.133284,75.842865,Car race 2,0
357,17,0,0.47612,0.369202,-0.625793,0.495361,0.938591,-0.272006,-0.065438,-32.575974,-8.261293,75.87439,Car race 2,0
358,18,0,0.476056,0.369202,-0.625793,0.495422,0.938591,-0.272006,-0.065438,-32.498207,-8.319981,75.899918,Car race 2,0
359,19,0,0.476072,0.369263,-0.625793,0.495361,0.933708,-0.272983,-0.059089,-32.476879,-8.292518,75.812271,Car race 2,0
360,20,0,0.476312,0.369324,-0.625671,0.495239,0.933708,-0.272983,-0.059089,-32.549606,-8.330273,75.951271,Car race 2,0
361,21,0,0.476375,0.369385,-0.625732,0.495056,0.949335,-0.265169,-0.060066,-32.396847,-8.239187,75.945534,Car race 2,0
362,22,0,0.476502,0.369385,-0.625732,0.494934,0.949335,-0.265169,-0.060066,-32.273113,-8.165408,75.94088,Car race 2,0
363,23,0,0.476818,0.369141,-0.625732,0.494812,0.955195,-0.268587,-0.063973,-32.322887,-8.225648,75.828781,Car race 2,0
364,24,0,0.476848,0.36908,-0.625793,0.494751,0.955195,-0.268587,-0.063973,-32.363205,-8.274441,75.737976,Car race 2,0
365,25,0,0.476801,0.369141,-0.625793,0.494751,0.935173,-0.269076,-0.068856,-32.584198,-8.110631,75.747765,Car race 2,0
366,26,0,0.476831,0.36908,-0.625854,0.49469,0.94787,-0.276401,-0.050787,-32.644867,-8.004611,75.579018,Car race 2,0
367,27,0,0.476641,0.36908,-0.625854,0.494873,0.951776,-0.278843,-0.064949,-32.58234,-7.970401,75.507339,Car race 2,0
368,28,0,0.476658,0.369141,-0.625854,0.494812,0.951776,-0.278843,-0.064949,-32.631699,-7.926025,75.715942,Car race 2,0
369,29,0,0.4768,0.369202,-0.625854,0.494629,0.936638,-0.272006,-0.058113,-32.596676,-8.01508,75.771584,Car race 2,0
370,30,0,0.476658,0.369446,-0.625916,0.494507,0.936638,-0.272006,-0.058113,-32.434975,-8.053882,75.79998,Car race 2,0
371,31,0,0.476754,0.369507,-0.625854,0.494446,0.948846,-0.282749,-0.055671,-32.367329,-8.343644,75.777985,Car race 2,0
372,0,0,0.47669,0.369568,-0.625916,0.494385,0.948846,-0.282749,-0.055671,-32.39587,-8.395019,75.726837,Car race 2,0
373,1,0,0.476848,0.369446,-0.625916,0.494324,0.94494,-0.278354,-0.063484,-32.335655,-8.379965,75.763733,Car race 2,0
374,2,0,0.477037,0.369446,-0.625916,0.494141,0.94494,-0.278354,-0.063484,-32.316879,-8.427772,75.808624,Car race 2,0
375,3,0,0.477085,0.369385,-0.625916,0.494141,0.94494,-0.278354,-0.063484,-32.250008,-8.289828,75.801651,Car race 2,0
376,4,0,0.477162,0.369263,-0.625977,0.49408,0.937126,-0.275913,-0.066414,-32.319172,-8.436428,75.881004,Car race 2,0
377,5,0,0.477304,0.36908,-0.625977,0.49408,0.937126,-0.275913,-0.066414,-32.450195,-8.480173,75.915283,Car race 2,0
378,6,0,0.477238,0.368958,-0.626099,0.49408,0.942986,-0.270541,-0.059578,-32.469658,-8.62394,75.984711,Car race 2,0
